Point_ID,Latitude,Longitude,Elevation_m,Slope_deg,NDVI,LandCover,Rainfall_mm,Dist_River_m,Flood,Event
P14560,-15.829070780953582,34.47614456885955,479.0,4.8082786,0.6635,30,499.0881118774414,118.11092311118801,0,Normal Season 2020
P14561,-16.157893227677892,34.83410603459659,83.0,0.46373534,0.6812250000000001,40,432.26551055908203,66.508814560428,0,Normal Season 2020
P14562,-15.869497573611103,34.65063269077672,313.0,1.446055,0.78495,10,456.7032799720764,867.1884190007382,0,Normal Season 2020
P14563,-16.328622770898882,34.7258886749538,175.0,1.4494002,0.58455,40,418.1083564758301,1475.5007849660585,0,Normal Season 2020
P14564,-15.875397747172366,34.493369532191004,458.0,3.3410337,0.7733,30,544.4070148468018,115.49173233489849,0,Normal Season 2020
P14565,-15.82568053326429,34.50399285155815,540.0,7.0688095,0.7595500000000001,30,499.0881118774414,721.7086858563522,0,Normal Season 2020
P14566,-16.400360111335335,34.882891790977496,88.0,2.934762,0.5923,10,430.9617304801941,457.1793315940414,0,Normal Season 2020
P14567,-16.42238870438354,34.97248010554762,52.0,1.0458198,0.67195,20,419.03508043289185,410.6728749870424,0,Normal Season 2020
P14568,-16.176614442166763,34.86284588857411,85.0,1.5206544,0.810825,10,451.6458625793457,751.6947310327498,0,Normal Season 2020
P14569,-16.12193719513797,34.51188303085441,269.0,3.382891,0.745425,10,497.5244493484497,2652.6729123905234,0,Normal Season 2020
P14570,-16.64369820819858,34.897301289855235,251.0,2.9016654,0.757475,20,474.9457359313965,138.250306176018,0,Normal Season 2020
P14571,-16.126807512202678,34.8315527641385,85.0,0.66937083,0.733375,20,371.13255739212036,2925.1832182083426,0,Normal Season 2020
P14572,-16.51360532977638,35.02734386386054,65.0,0.9673012,0.6668000000000001,10,381.612042427063,512.3920222664243,0,Normal Season 2020
P14573,-16.194871596885903,34.99541834976166,79.0,1.0712587,0.5840500000000001,20,457.9156291484833,444.1286608721548,0,Normal Season 2020
P14574,-15.900971286125179,34.30464389530343,388.0,3.4326587,0.7881250000000001,30,512.8640613555908,943.6100309934603,0,Normal Season 2020
P14575,-15.826764749015705,34.330996478727165,410.0,25.50488,0.7459250000000001,20,505.96897983551025,208.29311400016664,0,Normal Season 2020
P14576,-15.902950089437072,34.832769889955976,463.0,19.162184,0.7237250000000001,30,471.31611490249634,212.23250109685796,0,Normal Season 2020
P14577,-16.281182983648126,34.70042087279904,157.0,1.4724088,0.76495,30,459.4050850868225,1364.6369322983958,0,Normal Season 2020
P14578,-16.277230004282348,34.525559174053,314.0,4.907295,0.743475,20,521.7438340187073,2438.2017380243574,0,Normal Season 2020
P14579,-16.118555656719355,34.92406384504822,81.0,0.9653514,0.653525,40,441.99631929397583,652.9897267592509,0,Normal Season 2020
P14580,-16.268900206670413,35.02753642284969,66.0,1.0456439,0.67245,10,483.00306224823,1683.2840709369646,0,Normal Season 2020
P14581,-16.090691096316345,34.77860134861633,98.0,1.0454432,0.785375,10,359.8033068180084,1633.531020955901,0,Normal Season 2020
P14582,-16.023053419065697,34.765177172804485,127.0,2.4551125,0.7821,30,357.7172660827637,257.1659699514433,0,Normal Season 2020
P14583,-16.20348384913708,34.456213460826945,257.0,2.3791914,0.704325,10,476.2527823448181,1507.2682718278281,0,Normal Season 2020
P14584,-16.070856070145386,34.67444949042301,196.0,2.89317,0.7640750000000001,10,442.0827558040619,51.8547556541461,0,Normal Season 2020
P14585,-16.209266231625715,34.89765076723993,73.0,0.92740995,0.71035,10,457.1500144004822,705.3375891627354,0,Normal Season 2020
P14586,-16.423183352086255,34.781819934763256,156.0,1.4725242,0.6301,30,391.62438917160034,1113.7012835802072,0,Normal Season 2020
P14587,-16.19949265348969,34.429665071839445,273.0,1.0455652,0.820675,10,479.5007600784302,1255.3299802451975,0,Normal Season 2020
P14588,-16.146885508559308,34.9490992066634,79.0,0.46373534,0.6262500000000001,40,441.99631929397583,56.285570959868345,0,Normal Season 2020
P14589,-16.411039969748614,34.69625329370419,229.0,1.8543341,0.774825,20,497.5840754508972,1015.5825546299967,0,Normal Season 2020
P14590,-16.312867475500838,35.06175042592597,61.0,3.5028756,0.763775,40,533.7430782318115,612.488856906968,0,Normal Season 2020
P14591,-15.860338156689636,34.691669568184416,239.0,1.3909631,0.724125,20,456.7032799720764,521.2773054319506,0,Normal Season 2020
P14592,-16.023409033117268,34.67957718427476,213.0,1.929234,0.791875,20,448.5114965438843,1209.2754244704463,0,Normal Season 2020
P14593,-16.299585745314413,34.61702947188653,214.0,2.7324345,0.732225,20,499.8553524017334,74.8877697885197,0,Normal Season 2020
P14594,-16.395977490056957,34.779312688040754,172.0,1.5221941,0.6273500000000001,30,406.03819370269775,1460.0383103452023,0,Normal Season 2020
P14595,-16.038267591316774,34.77572844534439,111.0,0.66921717,0.72175,30,357.7172660827637,2255.7758155314227,0,Normal Season 2020
P14596,-16.33938347549052,34.64703798156619,207.0,1.6935284,0.6571,30,475.8331685066223,1199.8224032394846,0,Normal Season 2020
P14597,-16.622015804528118,34.90426510989272,232.0,9.952978,0.760375,10,478.6074709892273,221.51214750404088,0,Normal Season 2020
P14598,-16.346147630992327,34.84102868637688,100.0,0.46373534,0.7095,30,369.68300104141235,436.23926389526815,0,Normal Season 2020
P14599,-15.823293899644636,34.80389873607832,490.0,11.6245985,0.706175,30,419.0004954338074,502.612065729506,0,Normal Season 2020
P14600,-15.860834993486595,34.783384008888795,313.0,11.086972,0.67045,30,435.18792963027954,179.38494151394488,0,Normal Season 2020
P14601,-16.575027505374685,34.8805388416852,212.0,2.4617865,0.651375,20,409.3473377227783,48.7237081875982,0,Normal Season 2020
P14602,-16.228483789938497,34.50645441633385,246.0,2.93225,0.78135,10,499.3357996940613,1550.4271661596733,0,Normal Season 2020
P14603,-15.997886171433638,34.54842706918859,315.0,3.6774142,0.811875,10,549.6483950614929,79.96345023428029,0,Normal Season 2020
P14604,-15.887476367356445,34.81802339365317,435.0,20.17521,0.792575,20,447.6264925003052,675.7933195776569,0,Normal Season 2020
P14605,-16.28165364936668,34.85308401492877,73.0,0.6696456,0.57935,40,416.64423274993896,1031.7608747180084,0,Normal Season 2020
P14606,-16.428211205175675,34.83605464201556,125.0,0.66990656,0.605875,30,380.14851093292236,1283.4372519446217,0,Normal Season 2020
P14607,-15.941167581943803,34.516285746638644,510.0,5.568209,0.7951750000000001,10,576.5895395278931,1859.8688615006943,0,Normal Season 2020
P14608,-15.932258260897111,34.6384762957037,302.0,4.1939735,0.8200500000000001,10,505.3449320793152,120.59180592014391,0,Normal Season 2020
P14609,-16.28065401988476,35.048565154926,80.0,0.66964364,0.6657000000000001,40,483.00306224823,610.9127656138164,0,Normal Season 2020
P14610,-16.13726030472763,34.52723386316896,282.0,2.0902944,0.8139500000000001,20,497.5244493484497,2255.099400933901,0,Normal Season 2020
P14611,-16.119361002339424,34.57285110871472,175.0,1.472279,0.716125,30,446.22945070266724,2194.3208036823776,0,Normal Season 2020
P14612,-16.03654635211266,34.86450283391887,267.0,15.055099,0.7685500000000001,20,460.1191248893738,134.15656016805335,0,Normal Season 2020
P14613,-16.3613605425035,35.025420415217226,55.0,1.0719984,0.643775,20,510.73136281967163,73.32401392988116,0,Normal Season 2020
P14614,-16.085385657919417,34.812381361094126,83.0,1.4476129,0.7917000000000001,10,377.3846127986908,397.7533422155543,0,Normal Season 2020
P14615,-16.394228113111065,34.60639012040186,224.0,1.0721424,0.7165250000000001,20,442.83292150497437,1872.883335058598,0,Normal Season 2020
P14616,-16.11489923691973,34.83967748183559,81.0,1.0709066,0.72655,10,371.13255739212036,1842.5106977480318,0,Normal Season 2020
P14617,-16.556066946421097,34.84940485863163,242.0,12.336243,0.625125,20,409.3473377227783,167.78599937780857,0,Normal Season 2020
P14618,-16.254540312442526,34.908656774163475,69.0,1.5211949,0.7704000000000001,10,434.19056034088135,476.0495548621201,0,Normal Season 2020
P14619,-15.835814848685079,34.501399611584695,563.0,7.3942437,0.7762,10,499.0881118774414,688.6672386326779,0,Normal Season 2020
P14620,-15.782866670589627,34.35042897844851,558.0,4.4082956,0.735525,20,495.9026026725769,1601.6984242815668,0,Normal Season 2020
P14621,-15.846890368679988,34.52296034205294,563.0,3.4021764,0.7861750000000001,10,557.1560230255127,1310.9606322125614,0,Normal Season 2020
P14622,-15.905396136647976,34.774984888509735,176.0,6.2093487,0.7177250000000001,10,432.63976097106934,225.42702448010695,0,Normal Season 2020
P14623,-16.320011054965995,35.08737512198014,176.0,19.195013,0.751125,20,533.7430782318115,1288.8293824554667,0,Normal Season 2020
P14624,-16.17566014774752,34.73204875475609,110.0,1.071173,0.70515,40,365.74292159080505,762.3056792709688,0,Normal Season 2020
P14625,-16.402652921605494,34.63326256249489,242.0,2.7802885,0.6892250000000001,20,442.83292150497437,2544.9714928091344,0,Normal Season 2020
P14626,-16.360033341582803,34.73553495247039,153.0,0.9665379,0.656325,10,412.5967330932617,1054.1243530695021,0,Normal Season 2020
P14627,-16.09550197240661,34.63640431975672,144.0,0.96524066,0.673825,40,447.2740216255188,815.2573237528485,0,Normal Season 2020
P14628,-16.308350067709075,34.67552287492288,172.0,0.96628255,0.7960750000000001,20,439.43234157562256,3167.8103310902356,0,Normal Season 2020
P14629,-16.14941864886069,34.79283133956483,94.0,0.6694109,0.7468250000000001,10,364.0062849521637,1290.183918207434,0,Normal Season 2020
P14630,-16.49844988612786,34.790436927741034,218.0,1.5229253,0.7152000000000001,40,403.70061922073364,1487.1660102559567,0,Normal Season 2020
P14631,-16.17440862646975,34.66387838523656,149.0,1.7195407,0.799775,20,397.7487108707428,3895.221557172642,0,Normal Season 2020
P14632,-15.864371564483587,34.71432285383583,214.0,0.4820974,0.853175,10,433.45641899108887,307.11556960779933,0,Normal Season 2020
P14633,-15.939721792073309,34.36308652409688,339.0,3.4967592,0.74305,30,486.932213306427,998.5278385620985,0,Normal Season 2020
P14634,-15.936212309390475,34.35800067662826,318.0,1.045271,0.756275,20,486.932213306427,417.70196781687116,0,Normal Season 2020
P14635,-15.857618418161412,34.489645748685,526.0,0.0,0.5599500000000001,40,544.4070148468018,377.8879489985583,0,Normal Season 2020
P14636,-15.870461115000515,34.67073454040931,265.0,4.3655233,0.75895,20,456.7032799720764,76.18711047205865,0,Normal Season 2020
P14637,-16.33343119033958,34.762590751411174,142.0,1.045718,0.6888000000000001,40,386.1979167461395,575.399599362252,0,Normal Season 2020
P14638,-16.322800332984666,34.91352724720768,60.0,1.7204642,0.6330250000000001,30,416.3742880821228,281.14894914836896,0,Normal Season 2020
P14639,-16.222485892173957,34.69503905982877,133.0,1.0455916,0.643625,30,438.92099833488464,425.36147733885105,0,Normal Season 2020
P14640,-15.868536451211131,34.75260269794187,190.0,6.8585935,0.7177250000000001,30,435.18792963027954,283.66732038358134,0,Normal Season 2020
P14641,-16.302844878913106,35.10447221912794,671.0,9.283722,0.515625,20,569.4483771324158,463.3844231969814,0,Normal Season 2020
P14642,-16.272911645238704,34.993905967071264,57.0,1.9316657,0.6108250000000001,10,482.8672070503235,692.7855119999402,0,Normal Season 2020
P14643,-15.851573868727572,34.303611891156926,351.0,4.4154687,0.7799,10,496.49767303466797,434.6898743664325,0,Normal Season 2020
P14644,-16.205315263602387,34.64013293910409,215.0,4.039105,0.7770250000000001,20,485.55009031295776,4213.259895062753,0,Normal Season 2020
P14645,-16.004018293100092,34.84892327468733,281.0,17.898905,0.803825,30,460.1191248893738,513.910935728258,0,Normal Season 2020
P14646,-16.56186840854355,34.85311855549052,237.0,3.6563811,0.6284500000000001,30,409.3473377227783,131.8090939990058,0,Normal Season 2020
P14647,-16.42500723199953,34.95071397838376,59.0,1.5223991,0.6454500000000001,30,374.1845064163208,253.44982906450298,0,Normal Season 2020
P14648,-15.781416560584034,34.432902751573536,576.0,3.7011945,0.683825,20,510.8252639770508,983.3555177903843,0,Normal Season 2020
P14649,-15.903725313361806,34.839416417915466,396.0,6.053869,0.7237250000000001,10,471.31611490249634,24.085144826472742,0,Normal Season 2020
P14650,-16.55388842960155,34.89493165657972,163.0,1.0728623,0.612925,40,409.3473377227783,225.84989792226497,0,Normal Season 2020
P14651,-15.962854156718224,34.823473213098914,437.0,15.53638,0.7682,10,454.12280654907227,2477.0388472429704,0,Normal Season 2020
P14652,-15.783628734003619,34.312210109713526,538.0,2.3669302,0.7195250000000001,20,495.9026026725769,612.64403502184,0,Normal Season 2020
P14653,-16.40527737164613,34.704895111518276,219.0,3.4115758,0.719775,30,436.5725541114807,396.1493897366351,0,Normal Season 2020
P14654,-16.409331469974102,34.600498353683776,267.0,5.4800153,0.78815,20,504.0450716018677,3540.942085912491,0,Normal Season 2020
P14655,-15.830098750398482,34.60244268889617,421.0,1.9822953,0.662375,10,532.6613473892212,637.8943176193518,0,Normal Season 2020
P14656,-16.237552733036896,34.52952658873276,208.0,1.0714452,0.801525,10,499.3357996940613,304.0630083079151,0,Normal Season 2020
P14657,-16.081996743726425,34.44626728904207,354.0,6.3046794,0.8114,10,492.03183221817017,847.6593721305121,0,Normal Season 2020
P14658,-16.075034991066193,34.56120091092668,169.0,1.070729,0.612025,40,422.8150405883789,1001.7996873805256,0,Normal Season 2020
P14659,-15.846648168813722,34.356343512973474,357.0,19.124748,0.80445,10,520.2185955047607,67.86141759613061,0,Normal Season 2020
P14660,-16.263239195715272,34.68789500352646,153.0,1.0715584,0.6168750000000001,40,459.4050850868225,1637.9869210403822,0,Normal Season 2020
P14661,-16.09687742245573,34.76009058926214,108.0,1.0454495,0.78945,40,359.8033068180084,1117.6770452293683,0,Normal Season 2020
P14662,-16.012319899745066,34.46013648280824,210.0,1.8543341,0.6826,30,470.9544267654419,57.21284225116816,0,Normal Season 2020
P14663,-16.19608141744924,34.73099302670467,112.0,1.0455614,0.6466500000000001,40,365.74292159080505,1376.3462045786434,0,Normal Season 2020
P14664,-15.954101267814966,34.37374709786217,298.0,3.7708018,0.7658250000000001,10,491.88270473480225,1174.6888707119358,0,Normal Season 2020
P14665,-16.218341935269034,34.48584484584149,240.0,1.9859489,0.805725,10,476.2527823448181,229.73908078308017,0,Normal Season 2020
P14666,-16.388188192992978,34.9020561691223,77.0,2.1434846,0.774275,20,454.50379371643066,381.8129502700034,0,Normal Season 2020
P14667,-16.6299036906638,34.865715638423566,291.0,2.5898347,0.7345,20,474.9457359313965,431.78447876856416,0,Normal Season 2020
P14668,-15.98676223393656,34.46440310358796,196.0,0.66912717,0.639625,40,504.49397897720337,384.10231336847835,0,Normal Season 2020
P14669,-16.39220786262048,34.984094457061765,53.0,0.46373534,0.784925,20,500.7573094367981,296.95074461289374,0,Normal Season 2020
P14670,-15.826464782903951,34.62748563908134,378.0,3.0343463,0.7454000000000001,20,492.61896991729736,242.2062980639813,0,Normal Season 2020
P14671,-16.321749348575043,34.67981044405247,195.0,1.0457046,0.7852750000000001,30,439.43234157562256,2962.2972554455446,0,Normal Season 2020
P14672,-16.02189336284532,34.800947304643515,80.0,0.66918904,0.601125,10,390.9879961013794,85.51252728416884,0,Normal Season 2020
P14673,-16.05742724178395,34.87100908170287,165.0,9.243941,0.7386,20,434.8617010116577,532.2124824407629,0,Normal Season 2020
P14674,-16.078513518118722,34.93099222047993,196.0,11.325243,0.628125,10,478.4753170013428,47.59052910019877,0,Normal Season 2020
P14675,-16.25532113491203,34.62653651521356,152.0,2.3671622,0.7235,40,499.8553524017334,21.82137548785769,0,Normal Season 2020
P14676,-16.294385953336267,34.91855894180523,61.0,0.4831414,0.617525,10,434.19056034088135,431.085406526799,0,Normal Season 2020
P14677,-15.854710823576365,34.66103155203922,303.0,2.821643,0.77585,10,456.7032799720764,534.7262944706213,0,Normal Season 2020
P14678,-16.04659042818683,34.43729454593762,374.0,1.0453935,0.72395,10,508.6916813850403,2158.1173056106136,0,Normal Season 2020
P14679,-16.409321054448874,34.77917917217857,156.0,0.48342597,0.6682750000000001,40,391.62438917160034,1174.0693072987096,0,Normal Season 2020
P14680,-16.390046314003826,34.893293210282984,81.0,0.0,0.778275,10,430.9617304801941,179.7646756938508,0,Normal Season 2020
P14681,-16.314654173605447,34.8115181430799,103.0,1.0717878,0.569225,40,369.68300104141235,949.5534151056297,0,Normal Season 2020
P14682,-16.500438284067236,34.87114934855177,145.0,0.92740995,0.7316750000000001,40,383.2732653617859,138.08883026417158,0,Normal Season 2020
P14683,-16.416804817183163,35.02552329807709,51.0,2.3672435,0.76295,10,474.154296875,724.2523980080085,0,Normal Season 2020
P14684,-15.89707694800777,34.48251618708063,452.0,11.535911,0.690625,10,544.4070148468018,276.20962330060183,0,Normal Season 2020
P14685,-16.305968971447744,34.67898239574249,174.0,4.1758003,0.7960750000000001,30,439.43234157562256,2733.732655938799,0,Normal Season 2020
P14686,-16.124996185990888,34.7121870527234,146.0,3.0146718,0.8108000000000001,20,385.789674282074,877.3782736037066,0,Normal Season 2020
P14687,-16.393615176072274,34.840045195685164,114.0,1.0457866,0.6127250000000001,40,405.14890813827515,2.526297814198878,0,Normal Season 2020
P14688,-16.19817652762939,34.923420403987194,67.0,0.4829053,0.6379250000000001,40,426.948121547699,382.05453634189666,0,Normal Season 2020
P14689,-16.25504029627881,34.92972960434906,60.0,1.4723881,0.49717500000000003,30,434.19056034088135,675.5078946721761,0,Normal Season 2020
P14690,-16.40210056429297,34.596252837740174,263.0,1.6937073,0.741325,10,489.5360150337219,3262.404234641663,0,Normal Season 2020
P14691,-16.23030774664967,34.464211030890475,269.0,2.379403,0.75555,20,476.2527823448181,1004.9537233917723,0,Normal Season 2020
P14692,-16.240044030924878,34.90100889236965,70.0,0.6695727,0.7588750000000001,10,426.948121547699,757.5989472229244,0,Normal Season 2020
P14693,-15.78109245344316,34.29958863342079,516.0,4.5453024,0.731125,30,495.9026026725769,37.26300213483754,0,Normal Season 2020
P14694,-15.948434588304254,34.79196591128804,219.0,3.4038606,0.8114,30,432.63976097106934,948.0215867979996,0,Normal Season 2020
P14695,-16.0500828763282,34.58767144675197,192.0,1.9160063,0.6745,40,516.3421211242676,1093.147616478851,0,Normal Season 2020
P14696,-16.41386995718352,35.04930699438203,51.0,0.66988164,0.770225,10,474.154296875,65.80108561888888,0,Normal Season 2020
P14697,-15.845242754340942,34.65903129231797,301.0,4.9072747,0.726925,10,443.39282846450806,13.168612263650626,0,Normal Season 2020
P14698,-16.63036493281221,34.86636525503174,291.0,1.5238696,0.7345,20,474.9457359313965,345.9550196784641,0,Normal Season 2020
P14699,-16.26482882380923,34.79938611617513,95.0,0.4830675,0.838825,30,432.24237394332886,3078.525107505024,0,Normal Season 2020
P14700,-15.780955596699323,34.36624581829752,564.0,5.177316,0.747275,20,530.8664889335632,1311.2957333266754,0,Normal Season 2020
P14701,-16.459967303130878,34.711072511316914,263.0,2.935636,0.697725,30,411.8237361907959,3724.989079395081,0,Normal Season 2020
P14702,-16.044876749265857,34.6857317920283,212.0,5.01029,0.80805,10,448.5114965438843,293.73475824676837,0,Normal Season 2020
P14703,-16.25345750080588,34.95291896799227,62.0,0.46373534,0.61905,10,434.19056034088135,69.65906760702013,0,Normal Season 2020
P14704,-16.27891791468399,34.72582668561891,140.0,2.1425104,0.802975,10,457.91440629959106,2714.3723144689634,0,Normal Season 2020
P14705,-15.889329981580053,34.29272897028174,385.0,1.6922821,0.76275,40,471.1083040237427,1560.6596739733327,0,Normal Season 2020
P14706,-16.45988780240703,34.99375156073835,55.0,0.48355043,0.630625,30,383.87157702445984,527.9985679874753,0,Normal Season 2020
P14707,-16.443231482736543,34.745853072322035,219.0,4.373044,0.7485,20,436.5725541114807,4708.881102661351,0,Normal Season 2020
P14708,-16.126485696765112,34.63025767216885,144.0,0.92740995,0.667475,20,403.8928527832031,155.45227242666573,0,Normal Season 2020
P14709,-16.536040591915164,34.909613145099996,132.0,1.5231954,0.5704,40,363.7576587200165,290.0154460450699,0,Normal Season 2020
P14710,-16.008167787531832,34.665059308333824,233.0,3.0368385,0.7496,30,448.5114965438843,796.9651996059621,0,Normal Season 2020
P14711,-16.081864797868604,34.464853511763046,333.0,2.37823,0.812075,30,513.1454463005066,2612.1274477012876,0,Normal Season 2020
P14712,-16.535065461932827,34.830502542510544,213.0,12.435588,0.744575,30,398.5363883972168,617.027050014075,0,Normal Season 2020
P14713,-15.957628171607666,34.74196820148117,137.0,2.6744816,0.77715,10,393.48230743408203,373.67112581613543,0,Normal Season 2020
P14714,-16.472500342773778,35.05690169194616,49.0,2.3174627,0.7918000000000001,10,496.5987505912781,992.8607335371518,0,Normal Season 2020
P14715,-16.478759894260953,34.80238789648472,186.0,2.5880675,0.664525,30,395.5022306442261,1634.568511211297,0,Normal Season 2020
P14716,-15.88516470460754,34.52967859074579,522.0,5.54944,0.6755,10,557.1560230255127,74.04992809373132,0,Normal Season 2020
P14717,-16.59888557229398,34.88480214655774,250.0,0.46373534,0.670575,30,409.3473377227783,1264.5288918168612,0,Normal Season 2020
P14718,-16.06117430204984,34.668539138844764,214.0,3.5498695,0.7685500000000001,20,442.0827558040619,87.36347661096922,0,Normal Season 2020
P14719,-15.817372726893705,34.596105737929896,433.0,1.4720411,0.7508750000000001,10,532.6613473892212,61.50221168663345,0,Normal Season 2020
P14720,-16.33685056045037,34.9128380315117,58.0,1.4724541,0.72445,30,416.3742880821228,957.1269271374439,0,Normal Season 2020
P14721,-15.974092259205154,34.59141504398977,376.0,5.4687896,0.7660250000000001,10,537.1734328269958,662.1459605767883,0,Normal Season 2020
P14722,-16.350698297195216,34.752466259263535,138.0,0.9664884,0.7366250000000001,20,406.03819370269775,119.98324010129024,0,Normal Season 2020
P14723,-16.45133022697131,34.93598535421075,78.0,1.4725473,0.5552,40,365.4526174068451,200.4247591149039,0,Normal Season 2020
P14724,-16.349316357460886,34.74108623150735,142.0,1.0719438,0.696975,20,418.1083564758301,44.58342330187911,0,Normal Season 2020
P14725,-16.461384404368193,34.821807933007996,148.0,0.46373534,0.598975,40,395.5022306442261,1003.3455100734767,0,Normal Season 2020
P14726,-15.81859785398117,34.416234602489354,577.0,6.9833694,0.57785,30,508.3574299812317,1672.8682866011634,0,Normal Season 2020
P14727,-16.421480677045377,35.00507653585904,51.0,3.3832283,0.7334,40,474.154296875,1334.058636754634,0,Normal Season 2020
P14728,-16.13926110529999,34.62992478403168,149.0,0.0,0.682725,10,403.8928527832031,13.778327913773408,0,Normal Season 2020
P14729,-15.969814273796604,34.699768549348676,236.0,4.174295,0.7646000000000001,20,447.50195837020874,1592.8972621534733,0,Normal Season 2020
P14730,-16.291594613767796,35.0275668928912,63.0,1.9318461,0.6551750000000001,30,483.00306224823,558.6246141551441,0,Normal Season 2020
P14731,-16.237648749910115,34.92972034184499,65.0,0.66956776,0.6630750000000001,30,426.948121547699,1619.4969125966998,0,Normal Season 2020
P14732,-16.5128412782223,34.764682798476606,261.0,0.6700596,0.6969500000000001,10,429.72613859176636,3124.6643004450407,0,Normal Season 2020
P14733,-15.878537973717577,34.538308055745716,526.0,4.745134,0.778375,10,557.1560230255127,1107.7674851487548,0,Normal Season 2020
P14734,-15.797218327954834,34.30932433653934,492.0,2.67338,0.730125,10,495.9026026725769,21.22777915455345,0,Normal Season 2020
P14735,-16.301111541241305,34.691240916023304,167.0,1.3391775,0.8081750000000001,30,459.4050850868225,1328.191027087175,0,Normal Season 2020
P14736,-16.03160289866499,34.53885429995829,193.0,0.6692055,0.6768500000000001,40,463.25435972213745,312.16832931059764,0,Normal Season 2020
P14737,-16.068555122359424,34.92165952449066,250.0,3.8825972,0.731975,10,478.4753170013428,1516.8594323291313,0,Normal Season 2020
P14738,-15.858763471499019,34.38135129130935,463.0,11.283803,0.7332500000000001,10,520.2185955047607,631.2019449221433,0,Normal Season 2020
P14739,-16.421486667945565,34.719300901002015,226.0,1.5223755,0.722825,30,436.5725541114807,1323.6168226357408,0,Normal Season 2020
P14740,-15.963393904476291,34.360657171056666,355.0,2.0065274,0.6133500000000001,20,491.88270473480225,2864.4133613835775,0,Normal Season 2020
P14741,-16.060592831759344,34.4447536961426,374.0,1.0706683,0.7599,10,492.03183221817017,2726.7702727092083,0,Normal Season 2020
P14742,-16.402086172334588,34.61772806348812,227.0,3.3456485,0.7549750000000001,30,442.83292150497437,2072.3840633225764,0,Normal Season 2020
P14743,-16.013582352734943,34.5328401849994,221.0,2.3515334,0.783275,30,463.25435972213745,1553.7428053109493,0,Normal Season 2020
P14744,-16.517129362487772,34.96147802269999,92.0,1.0459287,0.62205,10,376.3562264442444,35.389792424691365,0,Normal Season 2020
P14745,-15.834053868003476,34.57264928469183,548.0,6.0519767,0.78,10,532.6613473892212,303.6576343485152,0,Normal Season 2020
P14746,-16.316489777639475,34.906942731317926,67.0,0.46373534,0.63915,10,416.3742880821228,4.000384986944418,0,Normal Season 2020
P14747,-16.06252063859255,34.76425330165148,113.0,1.4474472,0.65915,20,359.8033068180084,482.8233452891318,0,Normal Season 2020
P14748,-16.530682899717657,34.86776020667916,155.0,1.3400003,0.639375,40,370.5386209487915,209.94759139608627,0,Normal Season 2020
P14749,-16.13576766992556,34.92995251521298,69.0,0.46373534,0.6906,30,441.99631929397583,853.0602685168893,0,Normal Season 2020
P14750,-16.118906097548123,34.48053947208534,354.0,3.3828053,0.76305,10,502.00099086761475,4246.420186748061,0,Normal Season 2020
P14751,-16.01187275282229,34.50777935898423,189.0,0.92740995,0.634425,40,463.25435972213745,211.93659798066363,0,Normal Season 2020
P14752,-16.59213691574447,34.91109146984163,197.0,21.336685,0.690675,10,389.8426284790039,104.37574711325477,0,Normal Season 2020
P14753,-16.20677745793361,34.69728828278508,124.0,1.9310117,0.655925,30,438.92099833488464,2156.2334708726926,0,Normal Season 2020
P14754,-16.25151230633319,34.872125917362254,75.0,1.0715091,0.7949,10,416.64423274993896,19.081073620435166,0,Normal Season 2020
P14755,-15.92401711873459,34.488166635955736,461.0,10.071626,0.808,10,567.0753703117371,789.6309483494833,0,Normal Season 2020
P14756,-16.156345469465325,34.88322823186222,78.0,2.3788173,0.717775,10,451.6458625793457,212.57097612969653,0,Normal Season 2020
P14757,-15.930719058291201,34.40547485340865,244.0,2.00636,0.6608,40,518.0635204315186,173.56951092282856,0,Normal Season 2020
P14758,-16.31330497615436,34.731172779780756,160.0,1.6934549,0.5674250000000001,30,418.1083564758301,6.874461557398531,0,Normal Season 2020
P14759,-15.868803286378576,34.364013322502664,341.0,4.0071697,0.8006500000000001,10,520.2185955047607,557.0322223462699,0,Normal Season 2020
P14760,-15.863001409749081,34.50209797775398,548.0,10.069317,0.7052,20,544.4070148468018,793.4762533120037,0,Normal Season 2020
P14761,-15.933869345578563,34.835824724177016,495.0,6.3121495,0.5586,20,471.31611490249634,1020.5170019793043,0,Normal Season 2020
P14762,-16.096791852117846,34.46758116819959,369.0,3.4993062,0.6334000000000001,10,513.1454463005066,2976.7845852422784,0,Normal Season 2020
P14763,-15.899589763467844,34.74777716688237,137.0,5.769206,0.60875,10,435.18792963027954,4.095489530342866,0,Normal Season 2020
P14764,-16.416593223616267,34.727816468486985,223.0,2.9430957,0.6891,30,436.5725541114807,2073.1124926176203,0,Normal Season 2020
P14765,-16.372576394040834,34.79098808655568,150.0,2.7327201,0.7458250000000001,20,406.03819370269775,734.7698036621044,0,Normal Season 2020
P14766,-16.305743622285483,34.88814903683206,68.0,0.6696881,0.70445,30,371.3310568332672,371.66461963599926,0,Normal Season 2020
P14767,-16.27896449698227,34.498358979020374,257.0,1.3390985,0.81625,20,511.39938735961914,2420.701369831757,0,Normal Season 2020
P14768,-16.374087780825228,34.84693642551921,100.0,1.0457643,0.7064750000000001,40,430.9617304801941,1158.6646324538963,0,Normal Season 2020
P14769,-16.089766895970932,34.834757372743816,74.0,0.48264107,0.6703250000000001,10,377.3846127986908,7.69731400659387,0,Normal Season 2020
